review_id,user_suggestion
10267,0
10268,0
10269,1
10270,1
10271,0
10272,0
10273,1
10274,1
10275,1
10276,1
10277,1
10278,0
10279,1
10280,1
10281,1
10282,0
10283,1
10284,0
10285,1
10286,0
10287,1
10288,0
10289,0
10290,1
10291,1
10292,1
10293,0
10294,1
10295,1
10296,1
10297,0
10298,1
10299,0
10300,1
10301,0
10302,0
10303,0
10304,0
10305,0
10306,0
10307,1
10308,0
10309,1
10310,1
10311,0
10312,0
10313,0
10314,1
10315,1
10316,0
10317,1
10318,1
10319,0
10320,0
10321,1
10322,1
10323,1
10324,1
10325,0
10326,1
10327,1
10328,1
10329,0
10330,0
10331,1
10332,0
10333,0
10334,0
10335,1
10336,0
10337,0
10338,1
10339,0
10340,0
10341,1
10342,0
10343,0
10344,0
10345,0
10346,1
10347,0
10348,0
10349,0
10350,1
10351,0
10352,0
10353,0
10354,0
10355,0
10356,0
10357,0
10358,0
10359,0
10360,0
10361,0
10362,1
10363,1
10364,0
10365,0
10366,0
10367,0
10368,0
10369,0
10370,1
10371,1
10372,0
10373,1
10374,1
10375,1
10376,1
10377,1
10378,0
10379,1
10380,1
10381,0
10382,0
10383,0
10384,1
10385,1
10386,0
10387,0
10388,0
10389,1
10390,1
10391,1
10392,0
10393,1
10394,1
10395,0
10396,1
10397,0
10398,0
10399,1
10400,1
10401,0
10402,0
10403,0
10404,0
10405,1
10406,0
10407,0
10408,0
10409,0
10410,0
10411,1
10412,0
10413,1
10414,0
10415,1
10416,0
10417,0
10418,1
10419,1
10420,0
10421,0
10422,1
10423,0
10424,1
10425,1
10426,1
10427,0
10428,1
10429,1
10430,0
10431,1
10432,1
10433,0
10434,0
10435,0
10436,1
10437,0
10438,0
10439,1
10440,0
10441,0
10442,0
10443,0
10444,0
10445,0
10446,0
10447,0
10448,0
10449,0
10450,0
10451,0
10452,0
10453,0
10454,0
10455,1
10456,1
10457,0
10458,0
10459,1
10460,1
10461,1
10462,1
10463,0
10464,0
10465,1
10466,0
10467,0
10468,0
10469,1
10470,0
10471,0
10472,1
10473,0
10474,0
10475,0
10476,0
10477,1
10478,0
10479,0
10480,0
12371,1
12372,1
12373,1
12374,1
12375,1
12376,0
12377,1
12378,1
12379,0
12380,0
12381,1
12382,1
12383,1
12384,1
12385,0
12386,1
12387,1
12388,1
12389,1
12390,1
12391,1
12392,1
12393,1
12394,0
12395,1
12396,1
12397,1
12398,0
12399,0
12400,1
12401,0
12402,0
12403,0
12404,0
12405,1
12406,1
12407,1
12408,1
12409,1
12410,1
12411,0
12412,1
12413,0
12414,0
12415,0
12416,1
12417,0
12418,1
12419,1
12420,0
12421,1
12422,1
12423,1
12424,1
12425,1
12426,1
12427,1
12428,1
12429,1
12430,1
12431,1
12432,0
12433,1
12434,1
12435,1
12436,1
12437,1
12438,1
12439,0
12440,0
12441,1
12442,1
12443,1
12444,1
12445,1
12446,1
12447,1
12448,1
12449,1
12450,1
12451,1
12452,1
12453,1
12454,1
12455,0
12456,1
12457,1
12458,0
12459,1
12460,1
12461,1
12462,1
12463,1
12464,1
12465,1
12466,0
12467,1
12468,1
12469,1
12470,1
12471,1
12472,0
12473,1
12474,1
12475,1
12476,1
12477,1
12478,1
12479,1
12480,1
12481,1
12482,1
12483,0
12484,1
12485,1
12486,1
12487,1
12488,1
12489,0
12490,1
12491,1
12492,0
12493,1
12494,1
12495,0
12496,0
12497,0
12498,1
12499,0
12500,0
12501,1
12502,1
12503,0
12504,1
12505,0
12506,0
12507,0
12508,0
12509,1
12510,1
12511,0
12512,0
12513,0
12514,0
12515,1
12516,0
12517,0
12518,1
12519,0
12520,0
12521,0
12522,1
12523,0
12524,0
12525,1
12526,0
12527,0
12528,0
12529,0
12530,0
12531,0
12532,0
12533,1
12534,0
12535,0
12536,1
12537,1
12538,0
12539,0
12540,0
12541,0
12542,0
12543,0
12544,1
12545,1
12546,0
12547,1
12548,0
12549,1
12550,1
12551,1
12552,1
12553,1
12554,1
12555,0
12556,1
12557,0
12558,0
12559,1
12560,1
12561,1
12562,1
12563,1
12564,1
12565,0
12566,1
12567,1
12568,1
12569,1
12570,0
12571,0
12572,0
12573,1
12574,1
12575,0
12576,1
12577,1
12578,0
12579,1
12580,0
12581,1
12582,1
12583,1
12584,1
12585,0
12586,0
12587,1
12588,1
12589,0
12590,0
12591,1
12592,1
12593,0
12594,1
12595,1
12596,1
12597,1
12598,1
12599,1
12600,1
12601,0
12602,0
12603,1
12604,1
12605,1
12606,0
12607,1
12608,0
12609,0
12610,0
12611,0
12612,0
12613,0
12614,0
12615,0
12616,0
12617,0
12618,0
12619,1
12620,1
12621,0
12622,0
12623,0
12624,1
12625,1
12626,1
12627,1
12628,0
12629,0
12630,0
12631,1
12632,1
12633,1
12634,1
12635,0
12636,1
12637,1
12638,1
12639,1
12640,1
12641,1
12642,1
12643,1
12644,1
12645,1
12646,1
12647,0
12648,0
12649,0
12650,1
12651,0
12652,0
12653,1
12654,0
12655,0
12656,0
12657,1
12658,0
12659,1
12660,1
12661,1
12662,1
12663,1
12664,0
12665,1
12666,0
12667,1
12668,1
12669,0
12670,0
12671,0
12672,1
12673,1
12674,1
12675,0
12676,1
12677,1
12678,0
12679,1
12680,0
12681,0
12682,0
12683,1
12684,0
12685,1
12686,1
12687,1
12688,1
12689,0
12690,0
12691,0
12692,0
12693,0
12694,1
12695,1
12696,1
12697,0
12698,1
12699,1
12700,0
12701,1
12702,1
12703,0
12704,1
12705,0
12706,1
12707,1
12708,1
12709,1
12710,1
12711,0
12712,0
12713,0
12714,0
12715,0
12716,1
12717,0
12718,0
12719,1
12720,1
12721,1
12722,1
12723,1
12724,1
12725,1
12726,0
12727,1
12728,1
12729,1
12730,1
12731,1
12732,0
12733,1
12734,0
12735,1
12736,0
12737,1
12738,1
12739,1
12740,1
12741,1
12742,0
12743,0
12744,0
12745,0
12746,1
12747,0
12748,1
12749,0
12750,1
12751,0
12752,1
12753,1
12754,0
12755,1
12756,1
12757,1
12758,1
12759,1
12760,1
12761,1
12762,1
12763,1
12764,1
12765,0
12766,1
12767,1
12768,1
12769,1
12770,0
12771,1
12772,1
12773,1
12774,1
12775,1
12776,1
12777,1
12778,0
12779,0
12780,1
12781,1
12782,0
12783,1
12784,1
12785,1
12786,1
12787,0
12788,0
12789,0
12790,0
12791,0
12792,0
12793,1
12794,0
12795,0
12796,0
12797,0
12798,0
12799,1
12800,1
12801,0
12802,0
12803,0
12804,0
12805,1
12806,0
12807,0
12808,0
12809,1
12810,0
12811,1
12812,0
12813,1
12814,0
12815,0
12816,0
12817,0
12818,1
12819,1
12820,1
12821,0
12822,1
12823,0
12824,1
12825,0
12826,0
12827,0
12828,1
12829,1
12830,0
12831,1
12832,0
12833,0
12834,0
12835,0
12836,1
12837,1
12838,1
12839,1
12840,0
12841,0
12842,0
12843,0
12844,0
12845,0
12846,0
12847,0
12848,0
12849,1
12850,1
12851,0
12852,0
12853,0
12854,0
12855,0
12856,0
12857,1
12858,0
12859,0
12860,0
12861,0
12862,0
12863,0
12864,0
12865,1
12866,0
12867,0
12868,0
12869,0
12870,0
12871,0
12872,0
12873,0
12874,0
12875,0
12876,0
12877,0
12878,0
12879,1
12880,0
12881,0
12882,0
12883,0
12884,0
12885,0
12886,1
12887,0
12888,0
12889,1
12890,0
12891,0
12892,0
12893,0
12894,0
12895,0
12896,0
12897,1
12898,0
12899,0
12900,0
12901,0
12902,0
12903,0
12904,0
12905,0
12906,0
12907,0
12908,0
12909,0
12910,0
12911,0
12912,0
12913,0
12914,0
12915,1
12916,0
12917,1
12918,0
12919,0
12920,0
12921,1
12922,0
12923,0
12924,0
12925,0
12926,0
12927,0
12928,0
12929,0
12930,0
12931,0
12932,0
12933,0
12934,0
12935,0
12936,1
12937,1
12938,0
12939,1
12940,0
12941,1
12942,1
12943,0
12944,0
13627,0
13628,1
13629,1
13630,1
13631,1
13632,1
13633,1
13634,1
13635,1
13636,1
13637,1
13638,1
13639,1
13640,1
13641,1
13642,1
13643,1
13644,0
13645,1
13646,1
13647,1
13648,1
13649,1
13650,1
13651,1
13652,1
13653,1
13654,1
13655,1
13656,1
13657,1
13658,1
13659,1
13660,1
13661,0
13662,1
13663,1
13664,1
13665,1
13666,1
13667,1
13668,1
13669,1
13670,1
13671,1
13672,1
13673,1
13674,0
13675,1
13676,1
13677,1
13678,1
13679,1
13680,1
13681,1
13682,1
13683,0
13684,1
13685,1
13686,1
13687,1
13688,1
13689,1
13690,1
13691,1
13692,1
13693,1
13694,1
13695,1
13696,1
13697,0
13698,1
13699,1
13700,1
13701,1
13702,1
13703,0
13704,1
13705,1
13706,1
13707,1
13708,1
13709,1
13710,0
13711,1
13712,1
13713,1
13714,1
13715,0
13716,1
13717,1
13718,1
13719,1
13720,0
13721,1
13722,1
13723,1
13724,1
13725,1
13726,1
13727,1
13728,1
13729,1
13730,1
13731,1
13732,1
13733,0
13734,1
13735,0
13736,1
13737,1
13738,1
13739,1
13740,1
13741,1
13742,1
13743,1
13744,1
13745,1
13746,1
13747,1
13748,0
13749,1
13750,1
13751,1
13752,1
13753,1
13754,1
13755,1
13756,1
13757,1
13758,1
13759,1
13760,1
13761,1
13762,1
13763,1
13764,1
13765,1
13766,1
13767,1
13768,0
13769,1
13770,1
13771,1
13772,1
13773,1
13774,1
13775,1
13776,1
13777,1
13778,1
13779,1
13780,1
13781,1
13782,1
13783,1
13784,0
13785,1
13786,1
13787,1
13788,1
13789,0
13790,1
13791,1
13792,1
13793,1
13794,1
13795,1
13796,1
13797,1
13798,1
13799,1
13800,1
13801,1
13802,1
13803,1
13804,1
13805,1
13806,1
13807,1
13808,1
13809,1
13810,1
13811,1
13812,1
13813,1
13814,1
13815,1
13816,0
13817,1
13818,1
13819,1
13820,1
13821,0
13822,1
13823,1
13824,1
13825,1
13826,1
13827,1
13828,1
13829,1
13830,1
13831,1
13832,1
13833,1
13834,1
13835,1
13836,1
13837,1
13838,1
13839,1
13840,1
13841,1
13842,1
13843,1
13844,1
13845,1
13846,1
13847,1
13848,1
13849,1
13850,1
13851,1
13852,1
13853,1
13854,1
13855,1
13856,1
13857,1
13858,1
13859,1
13860,1
13861,1
13862,1
13863,1
13864,1
13865,1
13866,1
13867,1
13868,1
13869,1
13870,1
13871,1
13872,1
13873,0
13874,0
13875,1
13876,1
13877,1
13878,1
13879,1
13880,1
13881,1
13882,1
13883,1
13884,1
13885,1
13886,1
13887,1
13888,0
13889,1
13890,1
13891,1
13892,1
13893,1
13894,1
13895,1
13896,0
13897,0
13898,1
13899,0
13900,0
13901,0
13902,0
13903,1
13904,1
13905,1
13906,1
13907,1
13908,1
13909,1
13910,0
13911,1
13912,0
13913,0
13914,1
13915,1
13916,0
13917,1
13918,0
13919,1
13920,0
13921,1
13922,1
13923,1
13924,1
13925,1
13926,1
13927,1
13928,0
13929,1
13930,1
13931,1
13932,1
13933,1
13934,1
13935,1
13936,1
13937,1
13938,1
13939,1
13940,0
13941,1
13942,1
13943,0
13944,0
13945,1
13946,0
13947,1
13948,0
13949,0
13950,0
13951,1
13952,0
13953,0
13954,1
13955,0
13956,1
13957,1
13958,0
13959,0
13960,0
13961,0
13962,0
13963,0
13964,1
13965,0
13966,1
13967,1
13968,0
13969,1
13970,0
13971,1
13972,1
13973,1
13974,0
13975,1
13976,0
13977,0
13978,1
13979,1
13980,0
13981,1
13982,1
13983,1
13984,0
13985,1
13986,1
13987,1
13988,0
13989,1
13990,0
13991,1
13992,0
13993,1
13994,0
13995,1
13996,1
13997,1
13998,1
13999,1
14000,0
14001,0
14002,0
14003,0
14004,1
14005,0
14006,0
14007,0
14008,0
14009,1
14010,1
14011,1
14012,0
14013,0
14014,1
14015,0
14016,1
14017,0
14018,1
14019,1
14020,1
14021,0
14022,1
14023,0
14024,1
14025,1
14026,1
14027,1
14028,1
14029,1
14030,1
14031,1
14032,1
14033,1
14034,1
14035,1
14036,1
14037,0
14038,1
14039,1
14040,1
14041,1
14042,0
14043,1
14044,1
14045,1
14046,1
14047,0
14048,1
14049,1
14050,1
14051,1
14052,1
14053,1
14054,1
14055,1
14056,0
14057,0
14058,1
14059,0
14060,1
14061,0
14062,1
14063,0
14064,0
14065,1
14066,1
14067,1
14068,0
14069,1
14070,1
14071,0
14072,1
14073,0
14074,0
14075,0
14076,0
14077,1
14078,1
14079,0
14080,1
14081,1
14082,1
14083,1
14084,1
14085,0
14086,1
14087,0
14088,1
14089,0
14090,1
14091,0
14092,0
14093,0
14094,1
14095,0
14096,0
14097,0
14098,1
14099,1
14100,0
14101,0
14102,1
14103,1
14104,0
14105,1
14106,1
14107,0
14108,1
14109,1
14110,1
14111,1
14112,1
14113,1
14114,0
14115,1
14116,0
14117,1
14118,1
14119,1
14120,0
14121,1
14122,0
14123,1
14124,1
14125,0
14126,1
14127,0
14128,1
14129,0
14130,1
14131,1
14132,0
14133,1
14134,0
14135,1
14136,1
14137,0
14138,1
14139,1
14140,1
14141,1
14142,1
14143,1
14144,1
14145,1
14146,0
14147,1
14148,1
14149,1
14150,1
14151,1
14152,1
14153,1
14154,1
14155,1
14156,1
14157,1
14158,1
14159,1
14160,1
14161,1
14162,1
14163,1
14164,1
14165,1
14166,1
14167,1
14168,1
14169,1
14170,1
14171,1
14172,1
14173,1
14174,1
14175,1
14176,1
14177,1
14178,1
14179,1
14180,1
14181,1
14182,1
14183,1
14184,1
14185,1
14186,1
14187,1
14188,1
14189,1
14190,1
14191,1
14192,1
14193,1
14194,1
14195,1
14196,0
14197,0
14198,0
14199,0
14200,1
14201,1
14202,1
14203,1
14204,0
14205,1
14206,0
14207,0
14208,0
14209,0
14210,1
14211,0
14212,0
14213,0
14214,1
14215,1
14216,1
14217,1
14218,0
14219,0
14220,0
14221,0
14222,1
14223,1
14224,1
14225,1
14226,1
14227,0
14228,1
14229,1
14230,1
14231,1
14232,1
14233,1
14234,1
14235,1
14236,1
14237,1
14238,1
14239,0
14240,1
14241,0
14242,1
14243,1
14244,1
14245,1
14246,1
14247,1
14248,1
14249,1
14250,1
14251,1
14252,1
14253,0
14254,1
14255,0
14256,0
14257,1
14258,0
14259,1
14260,0
14261,0
14262,1
14263,0
14264,0
14265,0
14266,1
14267,0
14268,1
14269,0
14270,0
14271,1
14272,1
14273,1
14274,1
14275,1
14276,1
14277,1
14278,1
14279,1
14280,1
14281,1
14282,1
14283,1
14284,0
14285,1
14286,1
14287,0
14288,1
14289,0
14290,0
14291,0
14292,0
14293,1
14294,1
14295,1
14296,1
14297,0
14298,0
14299,0
14300,0
14301,1
14302,1
14303,0
14304,1
14305,0
14306,1
14307,1
14308,1
14309,1
14310,1
14311,1
14312,1
14313,0
14314,1
14315,1
14316,0
14317,1
14318,1
14319,1
14320,1
14321,1
14322,1
14323,1
14324,1
14325,1
14326,1
14327,1
14328,0
14329,0
14330,0
14331,1
14332,1
14333,0
14334,0
14335,1
14336,0
14337,0
14338,0
14339,0
14340,1
14341,1
14342,0
14343,0
14344,0
14345,0
14346,0
14347,1
14348,0
14349,1
14350,1
14351,1
14352,0
14353,1
14354,0
14355,0
14356,0
14357,1
14358,1
14359,1
14360,0
14361,1
14362,1
14363,1
14364,1
14365,1
14366,0
14367,1
14368,1
14369,1
14370,1
14371,0
14372,1
14373,1
14374,0
14375,1
14376,0
14377,1
14378,1
14379,0
14380,1
14381,1
14382,1
14383,1
14384,1
14385,1
14386,0
14387,1
14388,1
14389,1
14390,1
14391,1
14392,1
14393,0
14394,1
14395,0
14396,1
14397,1
14398,1
14399,1
14400,0
14401,1
14402,1
14403,1
14404,1
14405,1
14406,1
14407,1
14408,1
14409,0
14410,0
14411,1
14412,1
14413,1
14414,1
14415,1
14416,1
14417,1
14418,1
14419,1
14420,1
14421,1
14422,1
14423,1
14424,1
14425,1
14426,1
14427,1
14428,1
14429,1
14430,1
14431,1
14432,1
14433,1
14434,1
14435,1
14436,1
14437,1
14438,1
14439,0
14440,1
14441,1
14442,1
14443,1
14444,1
14445,1
14446,1
14447,1
14448,1
14449,1
14450,0
14451,0
14452,1
14453,1
14454,1
14455,1
14456,1
14457,1
14458,1
14459,1
14460,1
14461,1
14462,1
14463,1
14464,1
14465,1
14466,1
14467,0
14468,1
14469,0
14470,1
14471,1
14472,1
14473,0
14474,1
14475,1
14476,1
14477,1
14478,1
14479,1
14480,1
14481,1
14482,1
14483,1
14484,1
14485,1
14486,1
14487,1
14488,1
14489,1
14490,1
14491,1
14492,0
14493,1
14494,1
14495,0
14496,1
14497,0
14498,1
14499,1
14500,1
14501,1
14502,1
14503,1
14504,1
14505,0
14506,1
14507,1
14508,1
14509,1
14510,1
14511,1
14512,1
14513,1
14514,1
14515,0
14516,1
14517,1
14518,1
14519,0
14520,1
14521,1
14522,1
14523,0
14524,1
14525,0
14526,1
14527,1
14528,1
14529,1
14530,1
14531,0
14532,1
14533,0
14534,0
14535,0
14536,0
14537,0
14538,0
14539,1
14540,1
14541,1
14542,1
14543,1
14544,1
14545,1
14546,0
14547,0
14548,1
14549,1
14550,1
14551,1
14552,1
14553,0
14554,1
14555,1
14556,1
14557,1
14558,1
14559,0
14560,0
14561,0
14562,0
14563,0
14564,0
14565,1
14566,1
14567,1
14568,1
14569,1
14570,1
14571,1
14572,1
14573,1
14574,1
14575,1
14576,1
14577,1
14578,1
14579,1
14580,1
14581,1
14582,1
14583,1
14584,1
14585,0
14586,1
14587,1
14588,1
14589,1
14590,1
14591,1
14592,1
14593,1
14594,1
14595,1
14596,1
14597,1
14598,0
14599,1
14600,0
14601,0
14602,1
14603,1
14604,1
14605,1
14606,1
14607,1
14608,1
14609,1
14610,1
14611,1
14612,1
14613,1
14614,0
14615,1
14616,0
14617,1
14618,1
14619,1
14620,1
14621,1
14622,1
14623,1
14624,0
14625,1
14626,1
14627,1
14628,0
14629,1
14630,0
14631,0
14632,1
14633,0
14634,0
14635,0
14636,1
14637,1
14638,1
14639,1
14640,0
14641,1
14642,1
14643,0
14644,0
14645,1
14646,0
14647,0
14648,0
14649,1
14650,1
14651,1
14652,0
14653,1
14654,1
14655,1
14656,0
14657,1
14658,1
14659,1
14660,1
14661,1
14662,1
14663,1
14664,1
14665,1
14666,1
14667,1
14668,1
14669,0
14670,1
14671,1
14672,1
14673,1
14674,1
14675,1
14676,1
14677,1
14678,1
14679,1
14680,1
14681,1
14682,1
14683,1
14684,1
14685,1
14686,1
14687,1
14688,0
14689,1
14690,1
14691,0
14692,1
14693,1
14694,1
14695,1
14696,0
14697,0
14698,0
14699,1
14700,1
14701,1
14702,1
14703,1
14704,1
14705,1
14706,1
14707,0
14708,0
14709,0
14710,1
14711,1
14712,1
14713,1
14714,1
14715,1
14716,1
14717,1
14718,1
14719,0
14720,1
14721,1
14722,1
14723,1
14724,1
14725,1
14726,1
14727,1
14728,1
14729,1
14730,1
14731,1
14732,1
14733,1
14734,0
14735,0
14736,1
14737,0
14738,1
14739,1
14740,1
14741,1
14742,0
14743,1
14744,1
14745,1
14746,1
14747,0
14748,1
14749,1
14750,1
14751,1
14752,1
14753,0
14754,1
14755,1
14756,1
14757,1
14758,1
14759,1
14760,1
14761,1
14762,1
14763,1
14764,1
14765,1
14766,0
14767,1
14768,1
14769,1
14770,1
14771,1
14772,0
14773,0
14774,0
14775,1
14776,1
14777,1
14778,0
14779,1
14780,1
14781,1
14782,1
14783,1
14784,1
14785,1
14786,1
14787,0
14788,1
14789,0
14790,1
14791,1
14792,0
14793,1
14794,1
14795,0
14796,1
14797,0
14798,1
14799,1
14800,1
14801,1
14802,1
14803,1
14804,1
14805,1
14806,1
14807,1
14808,1
14809,1
14810,1
14811,1
14812,0
14813,1
14814,1
14815,1
14816,1
14817,1
14818,1
14819,0
14820,1
14821,1
14822,1
14823,1
14824,1
14825,1
14826,1
14827,1
14828,1
14829,1
14830,0
14831,1
14832,1
14833,1
14834,1
14835,1
14836,1
14837,1
14838,1
14839,0
14840,0
14841,0
14842,0
14843,1
14844,0
14845,1
14846,1
14847,0
14848,1
14849,0
14850,0
14851,1
14852,1
14853,0
14854,1
14855,0
14856,0
14857,0
14858,0
14859,0
14860,0
14861,0
14862,1
14863,0
14864,0
14865,0
14866,0
14867,1
14868,1
14869,1
14870,0
14871,0
14872,1
14873,0
14874,0
14875,0
14876,1
14877,1
14878,0
14879,1
14880,0
14881,0
14882,1
14883,1
14884,1
14885,0
14886,1
14887,1
14888,1
14889,1
14890,1
14891,1
14892,1
14893,1
14894,1
14895,1
14896,1
14897,1
14898,0
14899,1
14900,1
14901,1
14902,0
14903,1
14904,0
14905,1
14906,1
14907,0
14908,0
14909,1
14910,1
14911,1
14912,1
14913,0
14914,0
14915,0
14916,0
14917,1
14918,0
14919,0
14920,1
14921,1
14922,1
14923,0
14924,1
14925,1
14926,1
14927,1
14928,0
14929,0
14930,1
14931,0
14932,1
14933,0
14934,1
14935,1
14936,1
14937,1
14938,1
14939,0
14940,1
14941,1
14942,1
14943,1
14944,0
14945,1
14946,1
14947,0
14948,0
14949,0
14950,0
14951,0
14952,0
14953,1
14954,1
14955,1
14956,0
14957,0
14958,1
14959,1
14960,1
14961,1
14962,1
14963,1
14964,0
14965,0
14966,0
14967,0
14968,1
14969,0
14970,1
14971,1
14972,1
14973,0
14974,0
14975,0
14976,0
14977,1
14978,1
14979,0
14980,0
14981,1
14982,1
14983,0
14984,1
14985,0
14986,0
14987,0
14988,1
14989,1
14990,0
14991,0
14992,0
14993,1
14994,1
14995,0
14996,0
14997,0
14998,0
14999,0
15000,1
15001,0
15002,1
15003,0
15004,0
15005,0
15006,1
15007,1
15008,1
15009,1
15010,1
15011,1
15012,0
15013,0
15014,1
15015,0
15016,0
15017,1
15018,0
15019,0
15020,1
15021,0
15022,0
15023,1
15024,1
15025,1
15026,1
15027,1
15028,0
15029,0
15030,0
15031,0
15032,0
15033,1
15034,0
15035,1
15036,1
15037,1
15038,0
15039,0
15040,0
15041,0
15042,1
15043,1
15044,1
15045,1
15046,1
15047,1
15048,1
15049,1
15050,0
15051,1
15052,0
15053,1
15054,0
15055,0
15056,0
15057,0
15058,0
15059,1
15060,0
15061,1
15062,0
15063,0
15064,1
15065,1
15066,0
15067,1
15068,1
15069,1
15070,0
15071,1
15072,1
15073,1
15074,1
15075,1
15076,1
15077,0
15078,0
15079,1
15080,1
15081,1
15082,0
15083,0
15084,0
15085,1
15086,0
15087,1
15088,0
15089,0
15090,1
15091,0
15092,1
15093,1
15094,1
15095,1
15096,1
15097,0
15098,0
15099,1
15100,1
15101,0
15102,1
15103,1
15104,1
15105,1
15106,1
15107,1
15108,1
15109,1
15110,1
15111,1
15112,1
15113,1
15114,1
15115,0
15116,1
15117,1
15118,1
15119,0
15120,1
15121,1
15122,1
15123,0
15124,1
15125,1
15126,1
15127,1
15128,1
15129,1
15130,1
15131,1
15132,0
15133,1
15134,1
15135,1
15136,1
15137,1
15138,1
15139,0
15140,1
15141,1
15142,1
15143,1
15144,0
15145,1
15146,0
15147,1
15148,0
15149,1
15150,1
15151,1
15152,1
15153,1
15154,0
15155,1
15156,1
15157,0
15158,1
15159,1
15160,1
15161,1
15162,1
15163,1
15164,1
15165,1
15166,1
15167,1
15168,1
15169,1
15170,0
15171,1
15172,1
15173,0
15174,1
15175,0
15176,1
15177,1
15178,1
15179,1
15180,1
15181,1
15182,0
15183,1
15184,1
15185,0
15186,0
15187,0
15188,1
15189,1
15190,0
15191,0
15192,0
15193,0
15194,1
15195,0
15196,1
15197,1
15198,1
15199,1
15200,0
15201,1
15202,0
15203,1
15204,1
15205,1
15206,1
15207,1
15208,0
15209,1
15210,1
15211,1
15212,0
15213,0
15214,1
15215,1
15216,0
15217,1
15218,0
15219,1
15220,0
15221,0
15222,1
15223,1
15224,1
15225,0
15226,0
15227,0
15228,1
15229,1
15230,1
15231,1
15232,1
15233,0
15234,1
15235,0
15236,1
15237,1
15238,1
15239,0
15240,0
15241,1
15242,1
15243,1
15244,1
15245,1
15246,0
15247,1
15248,1
15249,0
15250,0
15251,1
15252,1
15253,0
15254,0
15255,1
15256,1
15257,0
15258,1
15259,1
15260,1
15261,1
15262,1
15263,1
15264,1
15265,1
15266,1
15267,0
15268,1
15269,0
15270,1
15271,0
15272,1
15273,1
15274,1
15275,1
15276,0
15277,1
15278,1
15279,1
15280,1
15281,1
15282,1
15283,0
15284,1
15285,1
15286,0
15287,1
15288,1
15289,1
15290,0
15291,1
15292,0
15293,0
15294,0
15295,1
15296,0
15297,0
15298,0
15299,1
15300,1
15301,0
15302,1
15303,0
15304,0
15305,0
15306,1
15307,1
15308,0
15309,1
15310,0
15311,1
15312,0
15313,0
15314,1
15315,0
15316,0
15317,0
15318,0
15319,1
15320,1
15321,1
15322,1
15323,1
15324,0
15325,1
15326,0
15327,0
15328,1
15329,0
15330,0
15331,0
15332,0
15333,1
15334,1
15335,0
15336,1
15337,1
15338,0
15339,1
15340,0
15341,1
15342,1
15343,1
15344,1
15345,1
15346,1
15347,1
15348,0
15349,0
15350,0
15351,0
15352,1
15353,1
15354,1
15355,0
15356,1
15357,1
15358,0
15359,1
15360,0
15361,0
15362,1
15363,0
15364,1
15365,1
15366,1
15367,0
15368,1
15369,0
15370,1
15371,0
15372,1
15373,0
15374,1
15375,1
15376,1
15377,0
15378,1
15379,0
15380,0
15381,0
15382,1
15383,0
15384,1
15385,0
15386,0
15387,0
15388,0
15389,0
15390,0
15391,0
15392,1
15393,1
15394,1
15395,1
15396,0
15397,1
15398,0
15399,1
15400,0
15401,1
15402,0
15403,1
15404,1
15405,1
15406,1
15407,0
15408,0
15409,0
15410,0
15411,1
15412,1
15413,1
15414,0
15415,1
15416,1
15417,1
15418,1
15419,0
15420,1
15421,1
15422,1
15423,1
15424,1
15425,0
15426,1
15427,1
15428,1
15429,1
15430,0
15431,1
15432,1
15433,0
15434,1
15435,1
15436,0
15437,1
15438,1
15439,1
15440,0
15441,1
15442,0
15443,1
15444,1
15445,0
15446,0
15447,0
15448,1
15449,1
15450,1
15969,1
15970,1
15971,1
15972,0
15973,1
15974,1
15975,0
15976,1
15977,1
15978,1
15979,1
15980,1
15981,0
15982,0
15983,1
15984,1
15985,0
15986,1
15987,1
15988,1
15989,1
15990,0
15991,0
15992,1
15993,1
15994,0
15995,0
15996,1
15997,1
15998,1
15999,1
16000,1
16001,1
16002,1
16003,1
16004,1
16005,1
16006,1
16007,1
16008,0
16009,1
16010,0
16011,1
16012,0
16013,0
16014,1
16015,1
16016,1
16017,1
16018,0
16019,1
16020,1
16021,1
16022,1
16023,0
16024,1
16025,0
16026,0
16027,0
16028,0
16029,1
16030,0
16031,1
16032,1
16033,0
16034,0
16035,1
16036,0
16037,0
16038,1
16039,1
16040,1
16041,1
16042,1
16043,1
16044,1
16045,1
16046,0
16047,1
16048,0
16049,0
16050,0
16051,0
16052,0
16053,1
16054,0
16055,0
16056,0
16057,0
18322,0
18323,0
18324,0
18325,0
18326,1
18327,1
18328,1
18329,0
18330,0
18331,1
18332,0
18333,0
18334,0
18335,0
18336,0
18337,0
18338,0
18339,0
18340,1
18341,0
18342,0
18343,1
18344,0
18345,1
18346,1
18347,0
18348,0
18349,0
18350,1
18351,0
18352,0
18353,0
18354,0
18355,1
18356,1
18357,0
18358,1
18359,0
18360,1
18361,0
18362,1
18363,0
18364,0
18365,0
18366,1
18367,0
18368,1
18369,0
18370,1
18371,1
18372,0
18373,0
18374,0
18375,1
18376,1
18377,0
18378,1
18379,0
18380,0
18381,0
18382,1
18383,0
18384,0
18385,1
18386,0
18387,0
18388,1
18389,0
18390,0
18391,0
18392,1
18393,1
18394,0
18395,0
18396,1
18397,0
18398,1
18399,0
18400,0
18401,0
18402,0
18403,1
18404,0
18405,1
18406,1
18407,1
18408,0
18409,1
18410,0
18411,1
18412,0
18413,0
18414,0
18415,1
18416,0
18417,0
